"Series_reference","Period","Data_value","STATUS","UNITS","Subject","Group","Series_title_1","Series_title_2"
"CPIQ.SE9S063","2013.12",921.01445182,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2014.03",926.94780918,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2014.06",931.91728718,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2014.09",932.61723298,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2014.12",935.99061361,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2015.03",941.68934231,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2015.06",945.5833317,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2015.09",947.59291688,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2015.12",949.74132372,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2016.03",955.94470905,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2016.06",960.11726141,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2016.09",983.28067964,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2016.12",991.34189995,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2017.03",998.25236448,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2017.06",1007.0064159,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2017.09",1010.4704818,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2017.12",1017.1168686,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2018.03",1024.1578904,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2018.06",1029.3095779,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2018.09",1044.828819,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2018.12",1056.2255411,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2019.03",1064.434827,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2019.06",1072.7951637,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2019.09",1073.7457217,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2019.12",1080.7291291,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2020.03",1089.8065212,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2020.06",1094.8171639,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2020.09",1100.9231639,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2020.12",1108.1559029,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2021.03",1118.879343,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2021.06",1126.3771876,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2021.09",1137.9754015,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2021.12",1153.3025604,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2022.03",1163.9823578,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2022.06",1227.3581869,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2022.09",1236.2435895,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2022.12",1245.848167,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2023.03",1280.1780594,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2023.06",1317.5048934,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2023.09",1352.1655835,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2023.12",1406.2203723,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2024.03",1452.4877304,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2024.06",1471.5948422,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2024.09",1555.4306947,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2024.12",1563.6649197,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2025.03",1580.310164,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2025.06",1603.7817849,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2025.09",1611.7837422,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2025.12",1618.0330125,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2026.03",1643.3326567,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S063","2026.06",1676.1478611,"FINAL","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2006.06",661.06363441,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2006.09",665.71298008,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2006.12",682.81967078,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2007.03",694.28914852,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2007.06",705.16890007,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2007.09",714.27398021,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2007.12",721.02869102,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2008.03",732.91627761,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2008.06",742.66225592,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2008.09",765.35565266,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2008.12",769.99173538,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2009.03",778.52954711,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2009.06",785.72478808,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2009.09",800.06078085,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2009.12",810.0241277,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2010.03",819.41503246,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2010.06",828.49440882,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2010.09",831.64802107,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2010.12",847.81651153,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2011.03",855.61759762,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2011.06",864.07254243,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2011.09",873.50542764,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2011.12",877.65452169,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2012.03",884.63767708,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2012.06",888.54572521,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2012.09",889.88388164,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2012.12",895.29090432,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2013.03",902.45791065,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2013.06",909.35703811,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2013.09",917.17062482,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2013.12",921.01445182,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2014.03",926.94780918,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2014.06",931.91728718,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2014.09",932.61723298,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2014.12",935.99061361,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2015.03",941.68934231,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2015.06",945.5833317,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2015.09",947.59291688,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2015.12",949.74132372,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2016.03",955.94470905,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2016.06",960.11726141,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2016.09",983.28067964,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2016.12",991.34189995,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2017.03",998.25236448,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2017.06",1007.0064159,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2017.09",1010.4704818,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2017.12",1017.1168686,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2018.03",1024.1578904,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2018.06",1029.3095779,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2018.09",1044.828819,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2018.12",1056.2255411,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2019.03",1064.434827,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2019.06",1072.7951637,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2019.09",1073.7457217,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2019.12",1080.7291291,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2020.03",1089.8065212,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2020.06",1094.8171639,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2020.09",1100.9231639,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2020.12",1108.1559029,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2021.03",1118.879343,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2021.06",1126.3771876,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2021.09",1137.9754015,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2021.12",1153.3025604,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2022.03",1163.9823578,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2022.06",1227.3581869,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2022.09",1236.2435895,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2022.12",1245.848167,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2023.03",1280.1780594,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2023.06",1317.5048934,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2023.09",1352.1655835,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2023.12",1406.2203723,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2024.03",1452.4877304,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2024.06",1471.5948422,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2024.09",1555.4306947,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2024.12",1563.6649197,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2025.03",1580.310164,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2025.06",1603.7817849,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2025.09",1611.7837422,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2025.12",1618.0330125,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2026.03",1643.3326567,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S06300","2026.06",1676.1478611,"FINAL","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Hospital services"
"CPIQ.SE9S07","2006.06",934,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2006.09",922,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2006.12",886,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2007.03",884,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2007.06",906,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2007.09",909,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2007.12",938,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2008.03",946,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2008.06",992,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2008.09",1012,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2008.12",936,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2009.03",922,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2009.06",927,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2009.09",956,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2009.12",970,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2010.03",980,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2010.06",981,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2010.09",992,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2010.12",1034,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2011.03",1061,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2011.06",1090,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2011.09",1078,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2011.12",1093,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2012.03",1097,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2012.06",1099,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2012.09",1087,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2012.12",1093,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2013.03",1089,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2013.06",1076,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2013.09",1096,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2013.12",1100,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2014.03",1093,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2014.06",1090,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2014.09",1090,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2014.12",1080,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2015.03",1025,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
"CPIQ.SE9S07","2015.06",1043,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Transport"
